SrcEntity	TgtEntity	Score
http://www.example.net/ontologies/test_efs.owl/has_worked	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/Executives/hasResponsibility	0.9991577863693237
http://www.example.net/ontologies/test_efs.owl/has_worked	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/Executives/hasDirector	0.9980358481407166
http://www.example.net/ontologies/test_efs.owl/p_address_email	https://spec.edmcouncil.org/fibo/ontology/FND/Places/VirtualPlaces/hasElectronicMailAddress	0.9952651858329773
http://www.example.net/ontologies/test_efs.owl/p_address_person	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/Executives/hasDirector	0.9992417097091675
http://www.example.net/ontologies/test_efs.owl/p_address_person	https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/MortgageLoans/hasOriginatorPerson	0.9984456896781921
http://www.example.net/ontologies/test_efs.owl/p_address_person	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/ControlParties/isAdvisedBy	0.9973438382148743
http://www.example.net/ontologies/test_efs.owl/p_address_person	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/Executives/hasResponsibility	0.9354422092437744
http://www.example.net/ontologies/test_efs.owl/p_bucket_case	https://spec.edmcouncil.org/fibo/ontology/FBC/FinancialInstruments/Settlement/hasSettlementAmount	0.9933492541313171
http://www.example.net/ontologies/test_efs.owl/p_bucket_case	https://spec.edmcouncil.org/fibo/ontology/FBC/ProductsAndServices/FinancialProductsAndServices/hasSettlementDate	0.9660543203353882
http://www.example.net/ontologies/test_efs.owl/p_bucket_person	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/Executives/hasDirector	0.9992417097091675
http://www.example.net/ontologies/test_efs.owl/p_bucket_person	https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/MortgageLoans/hasOriginatorPerson	0.9984456896781921
http://www.example.net/ontologies/test_efs.owl/p_bucket_person	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/ControlParties/isAdvisedBy	0.9973438382148743
http://www.example.net/ontologies/test_efs.owl/p_bucket_person	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/Executives/hasResponsibility	0.9354422092437744
http://www.example.net/ontologies/test_efs.owl/p_bucket_product	https://spec.edmcouncil.org/fibo/ontology/FND/Arrangements/Assessments/hasEstimatedValue	0.9989659786224365
http://www.example.net/ontologies/test_efs.owl/p_bucket_product	https://spec.edmcouncil.org/fibo/ontology/FND/Arrangements/Lifecycles/hasStage	0.9953432083129883
http://www.example.net/ontologies/test_efs.owl/p_bucket_product	https://spec.edmcouncil.org/fibo/ontology/BE/Corporations/Corporations/hasDateOfRegistration	0.9950522780418396
http://www.example.net/ontologies/test_efs.owl/p_bucket_product	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/Executives/hasAuthorizedParty	0.9437528848648071
http://www.example.net/ontologies/test_efs.owl/p_case_payment	https://spec.edmcouncil.org/fibo/ontology/FND/ProductsAndServices/PaymentsAndSchedules/hasPaymentAmount	0.9997546076774597
http://www.example.net/ontologies/test_efs.owl/p_case_payment	https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans/hasPaymentHistory	0.9996563196182251
http://www.example.net/ontologies/test_efs.owl/p_case_payment	https://spec.edmcouncil.org/fibo/ontology/FBC/ProductsAndServices/ClientsAndAccounts/hasPaymentDueDate	0.9978402853012085
http://www.example.net/ontologies/test_efs.owl/p_case_payment	https://spec.edmcouncil.org/fibo/ontology/FND/ProductsAndServices/PaymentsAndSchedules/hasPaymentSchedule	0.9894241690635681
http://www.example.net/ontologies/test_efs.owl/p_case_payment	https://spec.edmcouncil.org/fibo/ontology/FBC/DebtAndEquities/Debt/hasPrincipalPaymentDay	0.9852918386459351
http://www.example.net/ontologies/test_efs.owl/p_case_payment	https://spec.edmcouncil.org/fibo/ontology/SEC/Debt/DebtInstruments/hasInterestPaymentTerms	0.9767497181892395
http://www.example.net/ontologies/test_efs.owl/p_case_person	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/Executives/hasDirector	0.9992417097091675
http://www.example.net/ontologies/test_efs.owl/p_case_person	https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/MortgageLoans/hasOriginatorPerson	0.9984456896781921
http://www.example.net/ontologies/test_efs.owl/p_case_person	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/ControlParties/isAdvisedBy	0.9973438382148743
http://www.example.net/ontologies/test_efs.owl/p_case_person	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/Executives/hasResponsibility	0.9354422092437744
http://www.example.net/ontologies/test_efs.owl/p_case_person_case	https://spec.edmcouncil.org/fibo/ontology/FBC/FinancialInstruments/Settlement/hasSettlementAmount	0.9933492541313171
http://www.example.net/ontologies/test_efs.owl/p_case_person_case	https://spec.edmcouncil.org/fibo/ontology/FBC/ProductsAndServices/FinancialProductsAndServices/hasSettlementDate	0.9660543203353882
http://www.example.net/ontologies/test_efs.owl/p_case_person_person	https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/Executives/hasDirector	0.9992417097091675
http://www.example.net/ontologies/test_efs.owl/p_case_person_person	https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/MortgageLoans/hasOriginatorPerson	0.9984456896781921
